AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Pre_pm2.5
-1.418849075,-0.276055807,0.499654134,-0.545762409,-0.392471621,-0.888018232,-0.733896446,1.098490285,-0.450189613,0.137951294,1.65751875,0.853785382,-0.695287394,-0.128678834,-0.62316053,-0.60340147,0.840475524,1.095399684,0.137951294
-1.378769971,-0.276055807,0.598317602,-0.42539291,-0.392471621,-0.746938771,-0.651753897,1.04615039,-0.712347962,-0.404801647,1.544548479,0.774770826,-0.695287394,-0.128678834,-0.664325629,-0.664817749,1.951680442,1.570927204,-0.404801647
-1.378769971,-0.276055807,0.598317602,-0.42539291,-0.378994467,-0.618684715,-0.569611347,0.9414706,-0.777887549,-0.676178118,2.90019173,0.616741715,-0.695287394,-0.128678834,-0.664325629,-0.675053796,1.951680442,1.887945551,-0.676178118
-1.398809523,-0.276055807,0.302327198,-0.42539291,-0.365517314,-0.682811743,-0.60694887,0.784450915,-0.5157292,-0.676178118,1.318607937,0.616741715,-0.695287394,-0.128678834,-0.664325629,-0.644345656,1.673879213,1.729436378,-0.676178118
-1.398809523,-0.276055807,0.105000263,-0.545762409,-0.378994467,-0.734113365,-0.636818888,0.784450915,-0.319110439,-0.540489883,0.753756582,0.537727159,-0.695287394,-0.600538044,-0.64374308,-0.695525889,1.673879213,2.046454725,-0.540489883
-1.378769971,-0.276055807,0.055668529,-0.42539291,-0.365517314,-0.631510121,-0.569611347,0.73211102,-0.712347962,-0.676178118,1.65751875,0.537727159,-0.695287394,-0.600538044,-0.684908178,-0.644345656,1.118276754,1.729436378,-0.676178118
-1.358730419,-0.276055807,0.252995465,-0.42539291,-0.378994467,-0.516081471,-0.509871312,0.784450915,-0.581268787,-0.540489883,0.640786311,0.458712604,-0.695287394,-0.128678834,-0.654034354,-0.736470076,1.673879213,1.253908857,-0.540489883
-1.338690867,-0.276055807,0.499654134,-0.42539291,-0.365517314,-0.554557687,-0.532273825,0.993810495,-0.384650026,-0.676178118,0.301875498,0.458712604,-0.57686747,-0.128678834,-0.664325629,-0.685289843,1.534978598,1.887945551,-0.676178118
-1.358730419,0.360892833,0.746312803,-0.184653912,-0.365517314,-0.477605254,-0.480001294,0.889130705,-0.581268787,-0.540489883,0.753756582,0.616741715,-0.695287394,-0.128678834,-0.654034354,-0.705761936,1.951680442,1.570927204,-0.540489883
-1.398809523,0.360892833,0.795644537,-0.42539291,-0.432903081,-0.541732282,-0.554676338,0.889130705,-0.384650026,-0.404801647,0.753756582,0.695756271,-0.57686747,-0.128678834,-0.664325629,-0.664817749,1.257177368,1.412418031,-0.404801647
-1.418849075,-0.276055807,0.844976271,-0.305023411,-0.378994467,-0.40065282,-0.442663771,0.73211102,-0.5157292,-0.676178118,1.431578208,0.695756271,-0.57686747,-0.128678834,-0.674616904,-0.63410961,-0.826331852,0.302853816,-0.676178118
-1.338690867,-0.276055807,0.351658932,-0.305023411,-0.35204016,-0.387827415,-0.420261258,0.575091335,-0.97450631,-0.676178118,2.335340376,0.853785382,-0.57686747,-0.128678834,-0.705490728,-0.726234029,2.229481671,1.570927204,-0.676178118
-1.378769971,-0.276055807,0.055668529,-0.42539291,-0.365517314,-0.593033904,-0.547208834,0.575091335,-0.97450631,-1.083242824,2.78722146,0.695756271,-0.695287394,-0.128678834,-0.674616904,-0.695525889,1.257177368,1.729436378,-1.083242824
-1.398809523,-0.276055807,-0.042994939,-0.545762409,-0.419425928,-0.631510121,-0.599481365,0.470411545,-1.040045897,-1.083242824,0.414845769,0.616741715,-0.813707319,-0.128678834,-0.684908178,-0.664817749,1.396077983,1.570927204,-1.083242824
-1.398809523,-0.276055807,-0.240321874,-0.666131908,-0.405948774,-0.682811743,-0.621883879,0.365731755,-0.843427136,-1.354619295,2.448310647,0.616741715,-0.695287394,-0.600538044,-0.674616904,-0.685289843,2.368382286,1.887945551,-1.354619295
-1.45892818,-0.276055807,-0.240321874,-0.666131908,-0.432903081,-0.734113365,-0.666688906,0.365731755,-1.171125071,-1.354619295,1.65751875,0.616741715,-0.695287394,-0.600538044,-0.695199453,-0.644345656,1.812779827,2.204963898,-1.354619295
-1.478967732,-0.276055807,-0.141658406,-0.545762409,-0.392471621,-0.60585931,-0.569611347,0.261051965,-1.171125071,-1.354619295,1.318607937,0.537727159,-0.813707319,-0.128678834,-0.633451805,-0.613637516,1.812779827,1.095399684,-1.354619295
-1.478967732,-0.276055807,-0.240321874,-0.666131908,-0.35204016,-0.798240393,-0.659221401,0.365731755,-1.171125071,-1.354619295,0.866726853,0.616741715,-0.813707319,-0.600538044,-0.664325629,-0.695525889,0.840475524,1.253908857,-1.354619295
-1.519046836,-0.276055807,-0.289653608,-0.786501407,-0.419425928,-0.888018232,-0.748831455,0.365731755,-0.908966723,-1.490307531,1.65751875,0.695756271,-0.813707319,-0.600538044,-0.664325629,-0.654581703,0.42377368,0.461362989,-1.490307531
-1.579165492,-0.276055807,-0.289653608,-0.666131908,-0.419425928,-0.913669043,-0.763766464,0.365731755,-1.236664658,-1.354619295,0.866726853,0.695756271,-0.695287394,-0.600538044,-0.695199453,-0.644345656,0.840475524,0.619872163,-1.354619295
-1.639284149,-0.276055807,-0.289653608,-0.666131908,-0.405948774,-1.003446882,-0.808571491,0.41807165,-1.171125071,-1.490307531,0.866726853,0.616741715,-0.57686747,-0.600538044,-0.695199453,-0.654581703,0.840475524,0.619872163,-1.490307531
-1.599205044,-0.276055807,-0.289653608,-0.666131908,-0.35204016,-1.029097693,-0.801103986,0.41807165,-0.908966723,-1.490307531,0.753756582,0.616741715,-0.695287394,-0.600538044,-0.62316053,-0.675053796,0.70157491,0.302853816,-1.490307531
-1.599205044,-0.276055807,-0.240321874,-0.666131908,-0.378994467,-1.016272288,-0.808571491,0.470411545,-1.040045897,-1.354619295,0.753756582,0.537727159,-0.57686747,-0.600538044,-0.64374308,-0.644345656,0.840475524,1.095399684,-1.354619295
-1.599205044,-0.276055807,-0.19099014,-0.666131908,-0.419425928,-1.041923099,-0.830974004,0.470411545,-1.302204245,-1.354619295,0.188905227,0.458712604,-0.57686747,-0.600538044,-0.581995432,-0.593165423,0.145972451,0.778381336,-1.354619295
-1.619244596,-0.276055807,-0.092326673,-0.545762409,-0.392471621,-0.528906876,-0.524806321,0.156372175,-1.236664658,-1.083242824,0.52781604,0.537727159,-0.57686747,-0.128678834,-0.612869256,1.402863666,-0.826331852,-0.648201225,-1.083242824
-1.55912594,-0.276055807,-0.092326673,-0.42539291,-0.419425928,-0.567383093,-0.562143843,0.31339186,-0.908966723,-0.947554589,0.301875498,0.616741715,-0.57686747,-0.600538044,-0.664325629,-0.767178216,0.42377368,0.144344642,-0.947554589
-1.55912594,-0.276055807,0.154331997,-0.305023411,-0.338563007,-0.477605254,-0.472533789,0.31339186,-0.450189613,-0.676178118,0.188905227,0.458712604,-0.57686747,-0.128678834,-0.654034354,-0.613637516,0.284873065,0.144344642,-0.676178118
-1.599205044,-0.276055807,-0.141658406,-0.42539291,-0.338563007,-0.682811743,-0.584546356,0.41807165,-0.581268787,-0.404801647,-0.037035315,0.616741715,-0.695287394,-0.600538044,-0.695199453,-0.736470076,0.562674295,0.619872163,-0.404801647
-1.619244596,-0.276055807,0.006336795,-0.42539291,-0.392471621,-0.734113365,-0.644286392,0.41807165,-0.253570852,-0.133425177,-0.150005586,0.379698048,-0.458447546,-0.128678834,-0.64374308,-0.63410961,0.70157491,0.619872163,-0.133425177
-1.55912594,-0.276055807,0.105000263,-0.305023411,-0.392471621,-0.554557687,-0.53974133,0.41807165,0.008587496,0.137951294,-0.150005586,0.063639825,-0.458447546,-0.128678834,-0.7981122,-0.726234029,0.562674295,-0.331182878,0.137951294
-1.55912594,-0.276055807,0.006336795,-0.42539291,-0.405948774,-0.618684715,-0.584546356,0.365731755,0.008587496,0.273639529,-0.262975857,0.142654381,-0.57686747,-0.128678834,-0.664325629,-0.552221237,0.42377368,0.461362989,0.273639529
-1.499007284,-0.276055807,0.055668529,-0.305023411,-0.365517314,-0.567383093,-0.532273825,0.261051965,0.270745845,0.002263059,-0.262975857,-0.173403842,-0.458447546,-0.128678834,-0.581995432,-0.54198519,0.42377368,0.619872163,0.002263059
-1.45892818,-0.276055807,0.105000263,-0.305023411,-0.378994467,-0.451954443,-0.472533789,0.20871207,0.401825019,0.002263059,-0.262975857,-0.331432953,-0.458447546,-0.128678834,-0.571704157,-0.439624724,0.007071836,-0.014164531,0.002263059
-1.398809523,-0.276055807,0.105000263,-0.305023411,-0.365517314,-0.464779848,-0.465066285,0.31339186,0.205206257,0.137951294,-0.262975857,-0.410447509,-0.57686747,-0.128678834,-0.62316053,-0.613637516,0.562674295,0.461362989,0.137951294
-1.45892818,-0.276055807,0.055668529,-0.305023411,-0.365517314,-0.451954443,-0.472533789,0.365731755,0.729522954,0.680704236,-0.262975857,-0.173403842,-0.458447546,-0.128678834,-0.664325629,-0.654581703,0.562674295,0.144344642,0.680704236
-1.45892818,-0.276055807,0.203663731,-0.064284413,-0.378994467,-0.246747954,-0.345586213,0.31339186,1.122760476,0.816392471,-0.262975857,-0.331432953,-0.57686747,-0.128678834,-0.64374308,-0.654581703,0.145972451,0.144344642,0.816392471
-1.478967732,-0.276055807,0.302327198,-0.064284413,-0.365517314,-0.195446331,-0.315716195,0.41807165,1.450458412,1.494833648,-0.262975857,-0.410447509,-0.458447546,-0.128678834,-0.64374308,-0.57269333,0.42377368,0.778381336,1.494833648
-1.478967732,-0.276055807,0.154331997,-0.305023411,-0.392471621,-0.336525793,-0.412793754,0.52275144,1.188300064,1.359145413,-0.262975857,-0.568476621,-0.458447546,-0.128678834,-0.654034354,-0.54198519,0.284873065,0.778381336,1.359145413
-1.478967732,-0.276055807,0.154331997,-0.184653912,-0.405948774,-0.426303632,-0.472533789,0.73211102,1.515997999,1.087768942,-0.262975857,-0.726505732,-0.340027622,-0.128678834,-0.62316053,-0.531749144,0.979376139,1.095399684,1.087768942
-1.45892818,-0.276055807,0.154331997,-0.305023411,-0.35204016,-0.490430659,-0.480001294,0.784450915,1.188300064,1.359145413,-0.262975857,-0.963549399,-0.221607698,-0.128678834,-0.684908178,-0.675053796,1.396077983,1.570927204,1.359145413
-1.438888627,-0.276055807,0.154331997,-0.184653912,-0.378994467,-0.541732282,-0.532273825,0.73211102,1.71261676,1.223457177,-0.262975857,-1.12157851,-0.340027622,-0.128678834,-0.633451805,-0.644345656,1.396077983,1.570927204,1.223457177
-1.438888627,-0.276055807,0.203663731,-0.184653912,-0.405948774,-0.554557687,-0.53974133,0.784450915,1.581537586,1.223457177,-0.262975857,-1.200593066,-0.340027622,-0.128678834,-0.664325629,-0.623873563,1.257177368,1.887945551,1.223457177
-1.438888627,-0.276055807,0.055668529,-0.305023411,-0.392471621,-0.669986337,-0.614416374,0.73211102,1.319379238,0.816392471,-0.262975857,-1.279607622,-0.340027622,-0.128678834,-0.684908178,-0.705761936,1.812779827,2.046454725,0.816392471
-1.45892818,-0.276055807,-0.042994939,-0.42539291,-0.392471621,-0.772589582,-0.666688906,0.784450915,0.860602128,0.680704236,-0.262975857,-1.437636733,-0.221607698,-0.128678834,-0.684908178,-0.685289843,1.673879213,1.729436378,0.680704236
-1.499007284,-0.276055807,-0.141658406,-0.184653912,-0.405948774,-0.926494449,-0.763766464,0.784450915,4.39973983,0.545016,-0.262975857,-1.832709512,-0.458447546,-0.128678834,-0.695199453,-0.685289843,1.673879213,2.363473072,0.545016
-1.499007284,-0.276055807,-0.19099014,-0.545762409,-0.392471621,-0.964970665,-0.786168977,0.83679081,2.040314696,0.545016,-0.262975857,-2.22778229,-0.57686747,-0.600538044,-0.726073277,-0.715997983,1.257177368,2.521982245,0.545016
-1.499007284,-0.276055807,-0.289653608,-0.42539291,-0.405948774,-0.990621476,-0.793636482,0.784450915,1.778156347,0.545016,-0.262975857,-2.069753179,-0.57686747,-0.128678834,-0.633451805,-0.644345656,0.70157491,1.412418031,0.545016
-1.478967732,-0.276055807,-0.388317076,-0.305023411,-0.405948774,-0.977796071,-0.786168977,0.73211102,1.188300064,0.952080706,-0.262975857,-1.990738623,-0.695287394,-0.128678834,-0.664325629,-0.63410961,0.70157491,0.93689051,0.952080706
-1.45892818,-0.276055807,-0.338985342,-0.305023411,-0.365517314,-0.811065799,-0.67415641,0.679771125,0.991681302,0.545016,-0.262975857,-2.148767735,-0.813707319,-0.128678834,-0.612869256,-0.654581703,1.118276754,1.412418031,0.545016
-1.45892818,-0.276055807,-0.092326673,0.056085086,-0.325085853,-0.05436687,-0.218638637,0.365731755,0.926141715,0.816392471,-0.262975857,-1.990738623,-0.695287394,-0.128678834,-0.612869256,-0.60340147,0.284873065,1.095399684,0.816392471
-1.378769971,-0.276055807,0.105000263,0.176454585,-0.284654392,0.06106178,-0.069288548,0.365731755,0.860602128,0.952080706,-0.262975857,-2.069753179,-0.695287394,-0.128678834,-0.654034354,-0.705761936,1.951680442,1.729436378,0.952080706
-1.258532658,-0.276055807,-0.092326673,0.056085086,-0.365517314,-0.387827415,-0.420261258,0.470411545,1.253839651,0.816392471,-0.262975857,-1.753694956,-0.813707319,-0.128678834,-0.664325629,-0.675053796,2.368382286,1.887945551,0.816392471
-0.937899824,-0.276055807,-0.486980544,-0.184653912,-0.3116087,-0.593033904,-0.524806321,0.575091335,0.795062541,0.816392471,-0.262975857,-2.385811402,-0.813707319,-0.600538044,-0.705490728,-0.787650309,2.78508413,2.997509766,0.816392471
-0.857741616,-0.276055807,-0.486980544,-0.305023411,-0.325085853,-0.823891204,-0.659221401,0.73211102,1.188300064,0.409327765,-0.262975857,-2.306796846,-0.695287394,-0.600538044,-0.726073277,-0.63410961,3.201785974,3.790055633,0.409327765
-0.79762296,-0.276055807,-0.536312277,-0.305023411,-0.365517314,-0.772589582,-0.644286392,0.679771125,1.057220889,0.409327765,-0.262975857,-2.385811402,-0.57686747,-0.600538044,-0.674616904,-0.695525889,2.368382286,3.473037286,0.409327765
-0.577187886,-0.276055807,-0.536312277,-0.305023411,-0.284654392,-0.657160932,-0.532273825,0.679771125,0.795062541,0.002263059,-0.262975857,-2.859898736,-0.813707319,-0.600538044,-0.571704157,-0.582929377,1.951680442,2.521982245,0.002263059
-0.617266991,-0.276055807,-0.585644011,-0.42539291,-0.271177239,-0.644335526,-0.524806321,0.679771125,0.795062541,-0.269113412,-0.262975857,-2.622855069,-0.695287394,-0.600538044,-0.551121608,-0.582929377,1.812779827,2.521982245,-0.269113412
-0.717464751,-0.276055807,-0.536312277,-0.305023411,-0.325085853,-0.682811743,-0.577078852,0.784450915,0.991681302,0.273639529,-0.262975857,-2.306796846,-0.695287394,-0.600538044,-0.592286706,-0.501041004,0.70157491,1.570927204,0.273639529
-0.757543855,-0.276055807,-0.43764881,-0.184653912,-0.338563007,-0.464779848,-0.450131276,0.679771125,0.532904193,0.137951294,-0.262975857,-2.306796846,-0.695287394,-0.600538044,-0.612869256,-0.685289843,0.840475524,1.729436378,0.137951294
-0.857741616,-0.276055807,-0.43764881,-0.064284413,-0.35204016,-0.375002009,-0.412793754,0.575091335,0.663983367,0.137951294,-0.262975857,-2.148767735,-0.695287394,-0.128678834,-0.664325629,-0.60340147,0.562674295,1.412418031,0.137951294
-0.937899824,-0.276055807,-0.141658406,0.176454585,-0.338563007,-0.118493898,-0.248508655,0.470411545,0.59844378,0.409327765,-0.262975857,-2.148767735,-0.813707319,-0.128678834,-0.654034354,-0.63410961,1.257177368,1.095399684,0.409327765
-0.957939377,-0.276055807,0.006336795,0.296824084,-0.35204016,0.009760158,-0.218638637,0.41807165,0.467364606,0.137951294,-0.262975857,-2.22778229,-0.695287394,-0.128678834,-0.633451805,-0.654581703,0.007071836,0.778381336,0.137951294
-1.058137137,0.360892833,0.894308005,1.139410578,-0.257700085,1.471856392,0.6774619,-0.262346985,0.467364606,0.273639529,-0.262975857,-1.911724067,-0.57686747,0.343180375,-0.684908178,-1.064023567,-0.826331852,-1.123728746,0.273639529
-0.998018481,0.360892833,0.4503224,0.77830208,-0.230745778,0.95884017,0.378761721,-0.052987405,0.270745845,0.545016,-0.262975857,-1.990738623,-0.57686747,0.343180375,-0.509956509,-0.408916584,-0.548530623,-0.489692052,0.545016
-0.977978929,-0.276055807,0.006336795,0.296824084,-0.325085853,0.317569891,0.005386497,0.261051965,0.13966667,0.137951294,-0.262975857,-1.911724067,-0.695287394,-0.128678834,-0.695199453,-0.736470076,0.562674295,0.461362989,0.137951294
-1.258532658,-0.276055807,0.006336795,0.176454585,-0.338563007,0.189315836,-0.069288548,-0.00064751,0.205206257,-0.133425177,-0.262975857,-1.200593066,-0.695287394,-0.128678834,-1.168598088,-1.166384033,-0.548530623,-1.282237919,-0.133425177
-1.45892818,0.360892833,0.055668529,0.537563082,-0.298131546,0.574078003,0.229411631,-0.31468688,0.13966667,0.409327765,-0.262975857,-0.805520288,-0.695287394,0.343180375,1.424803129,1.26979506,-0.270729393,-0.648201225,0.409327765
-1.27857221,2.271738752,-0.19099014,0.056085086,-0.325085853,0.189315836,-0.069288548,0.051692385,0.13966667,0.002263059,-0.262975857,-1.12157851,-0.813707319,1.758758004,1.424803129,0.891061335,0.42377368,-0.965219572,0.002263059
-0.857741616,-0.276055807,-0.634975745,-0.545762409,-0.405948774,-0.72128796,-0.651753897,0.73211102,0.008587496,-0.540489883,-0.262975857,-1.990738623,-0.695287394,-0.600538044,1.321890382,0.491855518,0.562674295,-0.014164531,-0.540489883
-0.937899824,-0.276055807,-0.634975745,-0.42539291,-0.419425928,-0.593033904,-0.577078852,0.52275144,0.467364606,-0.269113412,-0.262975857,-1.911724067,-0.813707319,-0.600538044,1.949658137,1.525696225,-0.409630008,-1.123728746,-0.269113412
-1.418849075,-0.276055807,-0.536312277,-0.064284413,-0.446380235,-0.28522417,-0.412793754,-0.1053273,-0.122491678,-0.133425177,-0.262975857,-0.805520288,-0.932127243,-0.128678834,1.363055481,1.228850874,-0.409630008,-0.331182878,-0.133425177
-1.679363253,0.360892833,-0.388317076,0.176454585,-0.392471621,0.022585563,-0.218638637,-0.576386355,-0.646808375,0.137951294,-0.262975857,-0.094389286,-0.813707319,0.343180375,1.671793721,-1.227800313,-1.104133082,-1.282237919,0.137951294
-1.759521461,0.997841472,0.252995465,1.259780077,-0.3116087,0.95884017,0.378761721,-1.04744541,-0.188031265,-0.133425177,-0.262975857,0.142654381,-0.695287394,1.286898794,1.980531961,1.290267153,-0.270729393,-1.282237919,-0.133425177
-1.45892818,0.997841472,0.4503224,1.380149576,0.079228753,1.728364503,1.050837123,-1.1521252,0.59844378,0.002263059,-0.262975857,-0.726505732,0.370491923,1.286898794,1.044025966,0.962713662,-0.270729393,1.412418031,0.002263059
-1.438888627,0.360892833,0.795644537,1.741258073,0.550929127,1.728364503,1.349537302,-1.204465095,0.401825019,0.680704236,-0.262975857,-0.568476621,1.67311109,0.815039585,1.270434009,1.546168319,-0.826331852,-0.648201225,0.680704236
-1.218453554,0.360892833,0.548985868,1.139410578,1.157401037,1.471856392,1.498887392,-0.890425725,0.663983367,0.816392471,-0.262975857,-0.963549399,1.081011469,0.815039585,1.527715876,1.494988086,0.42377368,0.461362989,0.816392471
-0.877781168,0.360892833,1.09163494,1.741258073,1.696487179,2.369634782,2.320312884,-0.995105515,0.795062541,0.680704236,-0.262975857,-1.358622178,0.725751696,0.815039585,1.321890382,1.106018314,1.118276754,1.412418031,0.680704236
-0.476990126,0.360892833,1.732947481,2.583844566,2.774659463,3.780429394,3.739138733,-0.94276562,1.319379238,0.952080706,-0.262975857,-1.6746804,2.028370863,1.286898794,1.157229987,-1.043551474,0.007071836,-0.489692052,0.952080706
-0.296634157,-0.276055807,-0.092326673,0.417193583,-0.109451396,0.445823947,0.229411631,0.470411545,0.532904193,1.359145413,-0.262975857,-1.832709512,1.791531014,-0.128678834,-0.880442397,-0.890010775,-0.131828779,-0.489692052,1.359145413
-0.056159531,-0.276055807,0.105000263,0.176454585,-0.3116087,0.317569891,0.005386497,1.25550997,0.532904193,0.137951294,-0.262975857,-2.22778229,1.317851317,-0.128678834,-0.746655826,-1.2687445,-0.687431237,-0.489692052,0.137951294
-0.056159531,-0.276055807,0.203663731,0.296824084,-0.365517314,0.317569891,0.005386497,1.56954934,1.450458412,1.087768942,-0.262975857,-1.990738623,1.199431393,-0.128678834,-0.756947101,-1.084495661,-0.131828779,-0.331182878,1.087768942
-0.376792365,-0.276055807,-0.092326673,-0.064284413,-0.378994467,0.317569891,-0.069288548,1.56954934,1.188300064,1.359145413,-0.262975857,-1.595665845,1.791531014,-0.128678834,-1.075976616,-1.340396826,-0.687431237,-0.806710399,1.359145413
-0.637306543,-0.276055807,-0.141658406,-0.064284413,-0.365517314,0.445823947,0.005386497,1.36018976,1.909235521,1.494833648,-0.262975857,-0.726505732,0.84417162,-0.128678834,-0.973063869,-0.992371241,-0.687431237,-0.489692052,1.494833648
-0.777583408,-0.276055807,0.006336795,0.296824084,-0.405948774,0.574078003,0.154736586,1.15083018,2.82678974,2.580339531,-0.262975857,-0.094389286,0.725751696,-0.128678834,-0.95248132,-1.166384033,-0.687431237,-0.806710399,2.580339531
-0.837702064,-0.276055807,0.105000263,0.417193583,-0.446380235,0.445823947,0.005386497,1.098490285,1.581537586,2.03758659,-0.262975857,-0.015374731,0.488911848,-0.128678834,-0.592286706,-0.787650309,-0.965232467,-0.965219572,2.03758659
-0.89782072,-0.276055807,0.351658932,0.296824084,-0.405948774,0.702332058,0.154736586,0.784450915,2.17139387,1.494833648,-0.262975857,0.142654381,0.133652075,-0.128678834,2.186357454,1.392627619,-1.104133082,-1.123728746,1.494833648
-0.937899824,0.360892833,0.992971473,1.019041079,-0.338563007,1.471856392,0.6774619,-0.052987405,2.236933457,1.630521883,-0.262975857,0.221668936,0.133652075,0.815039585,0.951404494,1.095782268,-0.826331852,-0.648201225,1.630521883
-1.098216241,0.360892833,1.683615747,1.500519075,-0.001634168,2.369634782,1.349537302,-1.1521252,1.515997999,1.901898354,-0.262975857,0.537727159,-0.103187773,0.815039585,1.291016558,1.3005032,-0.409630008,-0.489692052,1.901898354
-1.198414002,1.634790112,2.226264819,2.10236657,0.119660214,2.241380726,1.349537302,-1.319612864,1.319379238,1.630521883,-0.262975857,0.695756271,-0.103187773,2.230617213,1.455676953,1.464279946,-1.104133082,-0.648201225,1.630521883
-1.138295346,2.271738752,2.078269618,2.10236657,0.119660214,2.241380726,1.424212347,-1.528972444,1.253839651,1.630521883,-0.262975857,0.616741715,0.015232151,2.702476423,1.465968228,1.90442995,-1.104133082,-1.123728746,1.630521883
-1.118255794,3.545636031,2.423591755,2.583844566,0.887857966,2.11312667,1.722912526,-1.659822181,0.729522954,1.494833648,-0.262975857,0.616741715,0.015232151,3.646194842,1.321890382,1.126490408,-1.104133082,-1.282237919,1.494833648
-1.17837445,2.908687391,1.683615747,2.222736069,0.173568828,1.856618559,1.200187213,-1.581312339,0.074127083,0.952080706,-0.262975857,0.616741715,-0.458447546,3.174335632,1.53800715,1.372155526,-0.826331852,-1.123728746,0.952080706
-1.218453554,2.271738752,1.190298408,1.620888574,0.0657516,1.728364503,1.050837123,-1.487100528,0.205206257,0.680704236,-0.262975857,0.616741715,-0.103187773,2.230617213,1.702667545,-0.900246822,-1.104133082,-0.965219572,0.680704236
-1.17837445,5.456481949,1.042303206,1.620888574,0.011842986,1.343602336,0.826811989,-1.419058664,0.532904193,0.816392471,-0.262975857,0.616741715,-0.340027622,4.589913261,-0.695199453,0.317842725,-1.104133082,-1.123728746,0.816392471
-1.198414002,4.18258467,0.696981069,1.139410578,-0.095974243,0.574078003,0.304086676,-1.377186748,0.663983367,0.952080706,-0.262975857,0.695756271,-0.695287394,3.646194842,1.167521262,0.932005522,-1.104133082,-0.965219572,0.952080706
-1.238493106,2.908687391,0.400990666,0.89867158,-0.163360011,0.06106178,0.005386497,-1.235869032,0.008587496,0.816392471,-0.262975857,0.853785382,-0.813707319,2.702476423,1.507133326,1.013893895,-1.104133082,-0.965219572,0.816392471
-1.198414002,4.81953331,0.696981069,1.259780077,-0.028588475,0.189315836,0.080061542,-1.330080843,0.205206257,0.816392471,-0.262975857,0.853785382,-0.695287394,4.118054051,1.568880974,1.36191948,-0.826331852,-1.282237919,0.816392471
-1.218453554,2.908687391,0.795644537,1.019041079,0.200523135,0.574078003,0.453436765,-1.455696591,0.270745845,1.087768942,-0.262975857,0.932799938,-0.932127243,2.230617213,1.929075588,-1.258508453,-1.104133082,-1.123728746,1.087768942
-1.138295346,4.18258467,2.522255222,2.944953064,1.696487179,1.215348281,1.648237481,-1.528972444,0.59844378,0.816392471,-0.262975857,0.932799938,-0.103187773,4.118054051,1.136647438,0.737520636,-1.104133082,-0.965219572,0.816392471
-0.877781168,2.908687391,2.522255222,2.583844566,1.022629502,1.856618559,1.722912526,-1.1521252,1.647077173,2.03758659,-0.262975857,0.537727159,1.67311109,3.174335632,-0.571704157,-0.275847978,-0.826331852,-0.806710399,2.03758659
-0.617266991,-0.276055807,0.894308005,0.89867158,0.308340364,1.343602336,0.901487034,-0.367026775,1.188300064,2.03758659,-0.262975857,0.063639825,1.081011469,0.343180375,-0.00568405,-1.043551474,-1.104133082,-1.282237919,2.03758659
-0.497029678,-0.913004446,0.105000263,0.056085086,-0.015111322,0.06106178,0.080061542,0.10403228,0.926141715,0.409327765,-0.262975857,-0.331432953,-0.458447546,-0.600538044,-0.911316221,-1.125439847,0.007071836,-0.965219572,0.409327765
-0.597227439,-0.276055807,0.696981069,-0.064284413,-0.163360011,-0.413478226,-0.330651204,0.41807165,1.778156347,0.545016,-0.262975857,-0.331432953,-0.813707319,-0.128678834,-0.736364552,-0.664817749,0.979376139,-0.014164531,0.545016
-0.717464751,-0.276055807,0.894308005,-0.064284413,-0.149882857,-0.439129037,-0.338118709,0.62743123,2.105854283,1.494833648,-0.262975857,-0.331432953,-1.168967091,-0.128678834,-0.705490728,-0.705761936,0.70157491,0.619872163,1.494833648
-0.817662512,-0.276055807,1.436957077,0.296824084,-0.12292855,0.189315836,0.080061542,0.365731755,3.154487676,1.766210119,-0.262975857,-0.252418398,-1.168967091,0.343180375,-0.684908178,-0.777414262,1.257177368,0.461362989,1.766210119
-0.957939377,0.360892833,1.683615747,0.537563082,-0.095974243,0.830586114,0.453436765,0.051692385,4.661898179,3.258780708,-0.262975857,-0.173403842,-1.050547167,0.343180375,-0.736364552,-0.695525889,1.257177368,0.778381336,3.258780708
-1.158334898,0.360892833,1.239630142,0.176454585,-0.149882857,0.189315836,0.005386497,0.41807165,4.334200243,4.208598356,0.075934956,0.221668936,-1.168967091,0.343180375,-0.64374308,-0.664817749,1.118276754,0.778381336,4.208598356
-1.218453554,0.360892833,1.140966674,-0.064284413,-0.190314318,-0.16979552,-0.218638637,0.575091335,4.792977353,3.80153365,-0.262975857,0.063639825,-1.168967091,-0.128678834,-0.767238376,-0.767178216,0.840475524,0.93689051,3.80153365
-1.258532658,0.360892833,1.042303206,-0.064284413,-0.136405703,-0.233922548,-0.218638637,0.679771125,3.28556685,3.665845414,-0.037035315,-0.015374731,-1.287387016,-0.128678834,-0.633451805,-0.664817749,1.118276754,0.93689051,3.665845414
-1.27857221,-0.276055807,0.894308005,-0.064284413,-0.176837164,-0.451954443,-0.367988727,0.73211102,2.695710566,2.987404237,-0.150005586,-0.015374731,-1.40580694,-0.128678834,-0.64374308,-0.60340147,1.118276754,0.93689051,2.987404237
-1.338690867,-0.276055807,0.844976271,-0.184653912,-0.163360011,-0.516081471,-0.39039124,0.73211102,2.105854283,2.173274825,0.301875498,0.221668936,-1.40580694,-0.128678834,-0.654034354,-0.654581703,0.840475524,0.93689051,2.173274825
